,msa_code,tract_counts,name,income,tract_id_2010,built_1999_2000,built_1995_1998,built_1990_1994,built_1980_1989,built_1970_1979,built_1960_1969,built_1950_1959,built_1940_1949,built_1939_earlier,pub_trans_gt_10pct,pop_density,LEAID,wilson_cbd,br_cbd,distance,dist_bin
2982,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.0718399960783354,24025303700,0.0139720558882235,0.0858283433133732,0.1151031270791749,0.1683300066533599,0.1809713905522288,0.2255489021956087,0.0765136393878908,0.0326014637391882,0.1011310711909514,0,291.33099464253473,2400390,24510040100,24510280500,25.0738427768566,25.0
2983,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",0.9755998921542196,24025305300,0.0400739827373612,0.033908754623921,0.0721331689272503,0.1048088779284833,0.2133168927250308,0.1633785450061652,0.1029593094944513,0.0739827373612823,0.1954377311960542,0,125.65472587694802,2400390,24510040100,24510280500,30.9356750483491,31.0
2984,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",0.7891982646633496,24025306200,0.0,0.0081360946745562,0.0088757396449704,0.0281065088757396,0.1198224852071005,0.125,0.3099112426035503,0.2056213017751479,0.1945266272189349,0,2772.4679086913698,2400390,24510040100,24510280500,32.0142899287342,32.0
2985,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.3385009436505797,24025306300,0.0199501246882793,0.0773067331670823,0.0324189526184538,0.0922693266832917,0.2044887780548628,0.2793017456359102,0.112219451371571,0.1072319201995012,0.0748129675810473,0,489.7291187042945,2400390,24510040100,24510280500,30.9935886064489,31.0
2986,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.097539155371455,24025301105,0.0109369303682099,0.1213999270871308,0.1680641633248268,0.4447685016405395,0.2107181917608458,0.0065621582209259,0.0138534451330659,0.0102078016769959,0.0134888807874589,0,5436.453500341943,2400390,24510040100,24510280500,20.5412785540716,21.0
2987,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.4265790828206573,24025301106,0.0109369303682099,0.1213999270871308,0.1680641633248268,0.4447685016405395,0.2107181917608458,0.0065621582209259,0.0138534451330659,0.0102078016769959,0.0134888807874589,0,3558.7919458610045,2400390,24510040100,24510280500,20.9150374482506,21.0
2988,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",0.7306919287237432,24025301107,0.0133587786259541,0.1473282442748091,0.3095419847328244,0.3183206106870229,0.1290076335877862,0.0603053435114503,0.0118320610687022,0.0019083969465648,0.0083969465648854,0,3090.413996623935,2400390,24510040100,24510280500,19.7696445549801,20.0
2989,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.695568518836246,24025301108,0.0133587786259541,0.1473282442748091,0.3095419847328244,0.3183206106870229,0.1290076335877862,0.0603053435114503,0.0118320610687022,0.0019083969465648,0.0083969465648854,0,1675.036121589559,2400390,24510040100,24510280500,21.1095885196891,21.0
2990,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.143349101693669,24025301204,0.020704685797312,0.2255721031601888,0.4551398474391573,0.2695241554667635,0.0105339629495096,0.0065383218307301,0.0119869233563385,0.0,0.0,0,3913.2088023923184,2400390,24510040100,24510280500,19.0810084508895,19.0
2991,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.4489693374837618,24025304202,0.0337236533957845,0.0716627634660421,0.0913348946135831,0.2168618266978922,0.277751756440281,0.1021077283372365,0.0716627634660421,0.0430913348946135,0.0918032786885245,0,364.8443065782646,2400390,24510040100,24510280500,21.8148059889473,22.0
2992,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",1.446555062624084,24025302100,0.0400739827373612,0.033908754623921,0.0721331689272503,0.1048088779284833,0.2133168927250308,0.1633785450061652,0.1029593094944513,0.0739827373612823,0.1954377311960542,0,124.98346807820889,2400390,24510040100,24510280500,30.7524204955337,31.0
2993,12580,669,"Baltimore-Columbia-Towson, MD Metro Area",0.8008652172847374,24025302902,0.0076335877862595,0.0195928753180661,0.066412213740458,0.238676844783715,0.1615776081424936,0.1150127226463104,0.1821882951653944,0.1195928753180661,0.0893129770992366,0,2892.497144335297,2400390,24510040100,24510280500,26.7881745821535,27.0
